date,p,pet,qobs
1989-03-15,0,3.13,0.130268790892401
1989-03-16,0,3.8,0.114176763782163
1989-03-17,0,4.5,0.107663324237543
1989-03-18,0,4.53,0.105556034973107
1989-03-19,0,4.5,0.103257173957359
1989-03-20,0,4.15,0.0984678801745502
1989-03-21,2.029188,2.98,0.104598176216546
1989-03-22,0,3.38,0.113218905025602
1989-03-23,0,3.41,0.121839633834657
1989-03-24,0,3.16,0.122605920839907
1989-03-25,0,3.07,0.122414349088595
1989-03-26,0,3.84,0.119157629316285
1989-03-27,2.6365755,3.53,0.11877448581366
1989-03-28,5.329356,2.38,0.121456490332033
1989-03-29,0,2.95,0.139655806706706
1989-03-30,1.4196542,2.25,0.138506376198832
1989-03-31,0,3.19,0.146552389753951
1989-04-01,0,3.26,0.150383824780198
1989-04-02,0,2.79,0.158238266584005
1989-04-03,0,2.97,0.15862141008663
1989-04-04,0,2.81,0.153640544552508
1989-04-05,0,3.28,0.151533255288072
1989-04-06,0,3.44,0.149234394272324
1989-04-07,8.7187065,3.37,0.150192253028886
1989-04-08,4.7945723,2.45,0.167242138895686
1989-04-09,0,2.45,0.182567879000674
1989-04-10,0,2.92,0.191571751312355
1989-04-11,0,2.78,0.187740316286107
1989-04-12,0,2.86,0.187740316286107
1989-04-13,0,2.95,0.18390888125986
1989-04-14,0,3,0.172797719683744
1989-04-15,0,2.26,0.161494986356315
1989-04-16,0,2.61,0.150192253028886
1989-04-17,0,3.02,0.149617537774949
1989-04-18,0,2.83,0.150958540034135
1989-04-19,0,3.47,0.145786102748702
1989-04-20,0,2.6,0.140230521960644
1989-04-21,0,2.99,0.132950795410774
1989-04-22,0,2.79,0.132184508405525
1989-04-23,0,2.3,0.1318013649029
1989-04-24,0,2.3,0.127012071120091
1989-04-25,0,2.56,0.128161501627965
1989-04-26,0,2.86,0.126820499368779
1989-04-27,0,1.73,0.133142367162086
1989-04-28,0,1.83,0.130843506146338
1989-04-29,0,1.8,0.133717082416023
1989-04-30,0,1.8,0.134291797669961
1989-05-01,0.019579883,1.58,0.137931660944895
1989-05-02,0.048409415,1.63,0.14482824399214
1989-05-03,0.002214599,1.43,0.145594530997389
1989-05-04,0,1.81,0.146169246251327
1989-05-05,0,2.03,0.157280407827443
1989-05-06,0,2.35,0.154215259806445
1989-05-07,0,2.35,0.156705692573506
1989-05-08,0,1.59,0.155364690314319
1989-05-09,0,1.92,0.153257401049884
1989-05-10,0,1.81,0.154981546811695
1989-05-11,2.7561917,1.47,0.160537127599753
1989-05-12,15.050937,1.21,0.171265145673245
1989-05-13,7.4998042,1.15,0.352492022414732
1989-05-14,0,1.39,0.57279953642394
1989-05-15,0,1.68,0.54023233870084
1989-05-16,0,1.89,0.354407739927856
1989-05-17,0,1.7,0.281610474429161
1989-05-18,0,1.86,0.262453299297926
1989-05-19,0,1.72,0.226054666548578
1989-05-20,0,1.73,0.21072892644359
1989-05-21,0,1.48,0.203066056391096
1989-05-22,0,1.46,0.203066056391096
1989-05-23,0,1.52,0.21072892644359
1989-05-24,0,1.69,0.21072892644359
1989-05-25,0,1.77,0.21072892644359
1989-05-26,0,1.23,0.222223231522331
1989-05-27,10.798217,1.04,0.235633254114196
1989-05-28,11.084304,0.95,0.254790429245432
1989-05-29,9.0333685,1.1,0.262453299297926
1989-05-30,17.402581,0.93,0.337166282309744
1989-05-31,0.0035058997,1.19,0.415710700347809
1989-06-01,0,1.03,0.446362180557786
1989-06-02,15.501768,1.08,0.419542135374056
1989-06-03,2.715207,1.07,0.444446463044663
